type,ID,Classification,sequence_length,k-mer_match
C,M01771:9:000000000-L7C7K:1:1105:6147:6627,Tolypothrix sp. PCC 7601 (taxid 1188),301,2:3 0:9 1117:7 2:3 3028117:5 2:1 3028117:3 2:1 3028117:2 2:5 0:15 3028117:1 0:1 1188:3 0:1 1188:5 3028117:5 0:11 1150:1 469378:2 2:17 0:15 2596745:1 0:100 3028117:3 0:25 2:5 0:12 2:2 0:3
C,M01771:9:000000000-L7C7K:1:1105:23892:6627,Nannocystis poenicansa (taxid 2995304),301,0:1 131567:5 0:4 562:2 91347:5 2:8 0:5 2115978:5 0:22 504468:1 0:5 1676651:5 0:1 2:9 0:5 2:1 0:11 2:4 0:5 2:1 2995304:6 0:16 2995304:5 0:35 52:5 2:6 349124:4 0:1 510690:4 0:24 2:2 0:5 1670830:3 2:3 2995304:8 0:8 2:1 502025:1 0:11 502025:5 0:9
C,M01771:9:000000000-L7C7K:1:1105:8764:6627,Bacteroides helcogenes P 36-108 (taxid 693979),301,2:2 0:5 2:10 0:8 693979:5 0:27 1573825:1 0:5 171549:3 200643:3 171549:10 2:1 171549:4 976:5 2:14 171549:3 976:2 171549:7 909656:8 0:24 816:5 0:2 2136147:2 818:3 2:22 0:27 838:7 0:2 815:1 693979:1 2:1 171549:2 2:33 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:11640:6628,Phocaeicola vulgatus (taxid 821),301,0:15 171549:5 2:3 909656:43 171549:3 815:1 200643:2 2:34 171549:3 976:2 171549:7 909656:9 821:14 909656:1 821:16 909656:5 2:22 909656:37 2:36 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:23990:6628,Succinivibrio dextrinosolvens (taxid 83771),301,0:16 2:3 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:8870:6628,Homo sapiens (taxid 9606),301,0:5 9606:238 0:24
C,M01771:9:000000000-L7C7K:1:1105:7979:6628,Ruminococcus champanellensis (taxid 1161942),301,0:1 2:5 562:6 91347:5 2:18 1161942:2 216572:6 0:15 216572:1 0:4 2:48 186801:7 0:2 216572:5 0:95 2:3 0:1 2:16 186801:2 2:25
C,M01771:9:000000000-L7C7K:1:1105:27021:6628,Acinetobacter sp. PK01 (taxid 2930198),301,0:12 2930198:5 0:24 37448:2 0:38 1224:1 0:9 1224:5 0:17 469:5 3157368:2 0:10 2950074:3 0:119 1296536:5 1:3 298:2 0:5
C,M01771:9:000000000-L7C7K:1:1105:16997:6628,Rubrobacter xylanophilus (taxid 49319),301,0:82 3135646:5 0:5 2:16 1783272:2 0:114 1783272:3 0:4 49319:5 1783272:2 0:2 1670830:1 2:4 0:2 2:1 1783270:7 2:5 1224:1 470:1 0:5
C,M01771:9:000000000-L7C7K:1:1105:18439:6628,Dorea longicatena (taxid 88431),301,2:4 131567:1 2:3 131567:7 2:94 186801:2 2:12 186803:7 88431:24 186803:12 0:1 186803:3 0:1 186801:3 0:5 2:1 0:7 88431:1 0:5 186803:1 88431:4 0:9 88431:5 0:26 186801:2 0:25 2:2
C,M01771:9:000000000-L7C7K:1:1105:10828:6628,Butyrivibrio crossotus (taxid 45851),301,2:3 2697027:1 0:3 131567:7 2:18 1161942:2 216572:5 0:21 2:48 1239:16 186803:5 45851:5 186803:6 45851:20 186803:23 45851:27 186801:2 45851:5 186801:4 2:1 186801:7 2:8 186801:2 2:25 131567:3
C,M01771:9:000000000-L7C7K:1:1105:11290:6628,Succinivibrio dextrinosolvens (taxid 83771),301,0:16 2:3 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:17267:6628,Salmonella enterica subsp. enterica serovar Thompson (taxid 600),301,0:9 562:2 91347:5 1236:2 2:153 131567:9 2:53 600:9 2:5 600:5 2:5 0:10
C,M01771:9:000000000-L7C7K:1:1105:9280:6628,Succinivibrio dextrinosolvens (taxid 83771),301,131567:4 2:15 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 0:3 131567:5 1224:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:18879:6628,Simiaoa sunii (taxid 2763672),301,2:1 0:2 2697027:4 91347:5 2:13 1239:12 2:1 1239:10 2:5 1239:1 2:38 67827:2 2:11 1783272:1 1458307:2 2:5 0:2 1783272:5 186801:8 2763672:22 186803:1 2763672:4 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 186803:5 2763672:1 186803:5 2763672:5 0:3 2763672:5 0:29 2:3 0:1 2:21 131567:5
C,M01771:9:000000000-L7C7K:1:1105:15228:6628,Mariniflexile sp. TRM1-10 (taxid 2027857),301,0:13 2:5 200644:2 2:3 49546:5 2:1 237:2 0:4 2027857:5 0:6 49546:1 2027857:3 49546:6 0:2 49546:25 2:1 49546:3 2:13 976:1 49546:28 0:9 331648:4 0:8 49546:7 2040469:2 0:1 178469:2 49546:20 976:1 2:1 0:8 49546:1 0:10 49546:2 0:6 3070660:3 0:2 49546:9 200644:7 2:5 49546:3 2:3 49546:3 2:12 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:20122:6629,Sodalis ligni (taxid 2697027),301,2:1 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:6492:6629,Collinsella aerofaciens (taxid 74426),301,0:6 1351:1 0:5 131567:5 84998:5 2:3 1783272:5 102106:5 84998:1 102106:1 2:5 102106:1 2:5 102106:1 2:7 102106:5 2:18 102106:5 201174:10 2:3 102106:2 84999:3 102106:6 84107:5 102106:14 74426:82 102106:9 2:3 84998:14 0:5 1643826:1 0:1 1643826:4 1783272:2 0:19
C,M01771:9:000000000-L7C7K:1:1105:3849:6629,Elusimicrobium minutum Pei191 (taxid 445932),301,0:18 445932:1 0:10 445932:5 0:18 445932:10 2:5 0:9 2:10 0:2 2:8 1236:2 2:4 2039723:5 2892396:3 0:2 445932:9 0:5 445932:1 0:95 2:1 445932:16 74152:1 445932:19 2:8
C,M01771:9:000000000-L7C7K:1:1105:19420:6629,Rhodopseudomonas palustris (taxid 1076),301,91347:1 2:6 562:5 91347:5 2:25 1073:11 2:5 1073:5 2:29 0:9 2:2 0:17 41294:5 1073:11 356:1 1073:7 356:1 1073:4 356:5 41294:5 356:8 28211:5 2:4 28211:9 1076:2 28211:7 1076:1 28211:1 1076:5 2:2 1073:4 2:4 0:5 2:1 41294:1 0:5 2:1 0:19 2:24
C,M01771:9:000000000-L7C7K:1:1105:10609:6629,Agathobacter rectalis (taxid 39491),301,0:7 562:2 91347:5 2:94 1239:5 186801:2 1783272:5 186801:5 39491:5 186803:19 0:13 186803:1 2:1 980445:5 0:10 2:5 186803:34 186801:3 2:1 186801:7 2:8 186801:14 2:6 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:22583:6629,Limnospira indica BM01 (taxid 2760438),301,0:29 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 0:1 203124:1 29447:6 2:2 0:35
C,M01771:9:000000000-L7C7K:1:1105:21988:6629,Segatella copri (taxid 165179),301,131567:5 171552:1 2:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:2
C,M01771:9:000000000-L7C7K:1:1105:6685:6629,Escherichia coli (taxid 562),301,131567:3 0:4 562:2 91347:5 1236:2 2:23 91347:1 2:6 1236:9 91347:1 2:10 1224:3 2:39 91347:7 1236:7 91347:2 2:1 543:5 91347:3 543:7 91347:11 543:5 1236:8 2:5 131567:9 2:53 131567:8 2:18 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:15282:6629,Lacticaseibacillus paracasei (taxid 1597),301,0:1 131567:5 1202962:3 1239:15 2:5 1239:5 33958:1 91061:5 1783272:2 2:5 1597:11 2:3 1597:1 2:5 1597:8 2:34 1783272:15 2:1 1783272:1 2:1 91061:2 33958:13 2:1 33958:36 2:3 33958:14 2:3 91061:5 2:4 91061:2 2:56 131567:1
C,M01771:9:000000000-L7C7K:1:1105:6469:6629,Acinetobacter baumannii (taxid 470),301,2:1 0:6 2970906:5 2:6 0:31 2:77 469:34 2:24 469:7 1236:5 469:2 2:2 1236:4 469:2 2:12 470:4 2:4 470:7 2:2 470:11 0:14 2:2 0:1 2:3 0:1
C,M01771:9:000000000-L7C7K:1:1105:27655:6629,Duodenibacillus massiliensis (taxid 1852381),301,131567:3 2:6 131567:18 2:1 80840:3 995019:1 1852381:7 995019:6 1852381:1 995019:13 2:1 1224:5 995019:16 2:1 28216:4 131567:5 1224:5 2:9 1224:10 28216:7 1224:3 1852381:29 0:3 1852381:5 0:7 2:1 0:3 131567:5 0:1 131567:1 2:2 1852381:4 80840:5 1852381:2 28216:5 1852381:4 28216:9 1224:2 1852381:1 2:1 131567:52
C,M01771:9:000000000-L7C7K:1:1105:24710:6629,Escherichia coli (taxid 562),301,2:2 0:4 562:2 91347:5 1236:2 2:76 0:33 2:44 131567:9 2:53 131567:8 2:18 562:2 2:5 0:4
C,M01771:9:000000000-L7C7K:1:1105:15077:6629,Candidatus Symbiobacter mobilis CR (taxid 946483),301,0:1 131567:5 0:4 562:2 91347:5 131567:13 0:5 131567:7 0:1 946483:5 0:1 946483:4 80840:3 0:5 2:1 131567:1 2:5 1224:6 131567:53 28216:1 80840:5 0:16 392593:5 0:15 349521:2 1224:5 131567:2 1224:3 0:1 1224:2 28216:2 0:34 2:3 131567:8 2:9 131567:1 2:7 131567:5 2:7 131567:7
C,M01771:9:000000000-L7C7K:1:1105:20604:6629,Limnospira indica BM01 (taxid 2760438),301,2:5 0:1 2:1 0:22 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 29447:8 2:16 0:6 3028117:1 336810:1 0:5 2:5 0:2 2:1
C,M01771:9:000000000-L7C7K:1:1105:6822:6630,Escherichia coli (taxid 562),301,2:3 0:4 562:2 91347:5 1236:2 2:146 562:2 0:5 2:1 0:3 2:5 0:1 2:1 28211:4 41275:5 0:2 562:2 2:38 131567:8 2:18 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:19192:6630,Pseudomonas marginalis (taxid 298),301,0:226 2:4 1:3 298:2 0:29 28384:3
C,M01771:9:000000000-L7C7K:1:1105:7055:6630,Bacteroides helcogenes P 36-108 (taxid 693979),301,0:5 2:12 0:8 693979:5 0:33 816:3 0:1 200643:2 2:39 0:52 816:2 815:6 171549:6 815:8 0:26 2974251:3 0:6 815:1 693979:1 2:1 171549:2 2:33 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:19053:6630,Proteiniborus sp. MB09-C3 (taxid 3050072),301,2:3 0:11 1236:2 2:32 0:7 2:1 0:13 2:5 0:2 1385:5 2:13 0:6 2:30 0:31 3050072:32 1239:10 2:9 1239:1 2806609:1 2:5 0:2 2:8 0:7 1003239:1 0:1 1003239:3 1783272:3 0:5 1783272:1 2:13 131567:4
C,M01771:9:000000000-L7C7K:1:1105:12342:6630,Segatella copri (taxid 165179),301,562:5 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:2
C,M01771:9:000000000-L7C7K:1:1105:22286:6630,Clostridium chauvoei (taxid 46867),301,2:4 2697027:6 91347:5 2:29 2726954:3 31979:10 2:3 31979:1 2:7 31979:5 1239:3 1783272:8 2:22 31979:5 2163644:5 186801:2 31979:5 0:19 1485:21 46867:1 1485:28 2:4 1485:9 2:10 1485:5 2:10 1485:1 2:9 1239:1 31979:5 2:3 0:2 2:7 0:7 131567:1 0:1
C,M01771:9:000000000-L7C7K:1:1105:9158:6630,Segatella copri (taxid 165179),301,2:2 0:5 171552:22 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:3 0:14
C,M01771:9:000000000-L7C7K:1:1105:19260:6630,Limosilactobacillus reuteri (taxid 1598),301,0:15 1239:8 2:5 1239:5 33958:1 91061:5 1783272:2 2:5 1783272:11 2:3 1783272:1 2:5 1783272:5 2:37 1783272:15 2:1 1783272:1 2:1 91061:2 33958:13 2:1 33958:36 2:3 33958:14 0:14 2:5 0:1 1598:8 2:35 0:2 2:5 0:2
C,M01771:9:000000000-L7C7K:1:1105:6361:6630,Bacillus anthracis (taxid 1392),301,131567:4 2:6 131567:5 2:67 0:3 2:2 0:5 1392:1 0:9 2:4 0:5 2:59 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:22830:6630,Emticicia oligotrophica DSM 17448 (taxid 929562),301,0:3 2:1 0:84 2:2 171549:1 2:4 562:5 929562:4 0:2 577309:1 0:113 1783272:3 0:6 2:5 1457365:2 1670830:1 2:7 1783270:5 68336:2 2:5 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:7635:6630,Sodalis ligni (taxid 2697027),301,2:6 2697027:1 0:3 131567:7 2:155 131567:9 2:53 131567:8 2:18 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:11226:6630,Agathobacter rectalis (taxid 39491),301,2:6 0:4 2:10 91347:8 0:10 562:3 0:10 2:58 1239:5 186801:2 1783272:5 186801:2 0:3 39491:5 0:4 186803:6 0:1 186803:5 0:1 186803:16 2:21 186803:34 186801:2 39491:2 186801:7 0:28 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:13901:6630,Succinivibrio dextrinosolvens (taxid 83771),301,2:3 45668:4 2:10 1236:3 83771:5 1236:1 83771:48 0:15 2:1 0:21 2909669:2 0:55 2:3 0:84 492670:1 0:5 1385:1 492670:1 91061:4
C,M01771:9:000000000-L7C7K:1:1105:7676:6630,Segatella copri DSM 18205 (taxid 537011),301,2697027:2 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 0:6 2:4 0:10 2:1 0:7 2:21 165179:7 2974251:5 165179:34 2974251:6 537011:8 165179:5 537011:5 171552:3 2974251:5 537011:4 2974251:3 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:10209:6630,Butyrivibrio crossotus (taxid 45851),301,2:7 131567:5 2:18 1239:2 2:5 186803:1 2:5 186803:1 1239:3 186803:5 2:1 1239:1 2:51 88431:1 0:19 384636:1 0:13 45851:4 0:8 186803:10 0:1 2:5 186801:10 2:4 0:37 186801:3 39485:3 2:6 186801:19 2:1 186801:5 2:2 1239:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:25500:6631,Conexibacter sp. DBS9H8 (taxid 2937801),301,2:10 131567:5 2:18 0:13 588673:3 0:9 2812560:2 0:12 2:5 2937800:5 2:29 201174:5 588673:2 2:5 0:3 588673:5 0:52 29539:4 0:11 1783272:5 588673:2 0:4 2:5 0:5 2:2 1497346:1 2:9 2937801:7 1783272:5 2937801:3 2:5 1783272:2 2:12 131567:2
C,M01771:9:000000000-L7C7K:1:1105:27126:6631,Prevotella herbatica (taxid 2801997),301,562:2 0:13 976:5 0:5 908937:5 0:29 171552:1 0:29 2:3 0:5 171552:6 171549:3 0:1 156973:1 0:82 171552:3 2801997:16 171552:2 2801997:6 171552:3 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:22262:6631,Duodenibacillus massiliensis (taxid 1852381),301,2:3 562:5 91347:5 131567:13 2:1 80840:3 995019:1 1852381:7 995019:6 0:15 1224:5 0:13 995019:3 2:1 28216:4 131567:5 1224:5 2:9 1224:10 28216:7 1224:3 1852381:38 28216:3 1224:3 2:4 131567:5 2:1 131567:1 2:2 1852381:4 80840:5 1852381:2 28216:5 1852381:4 28216:9 1852381:3 0:24 2:7 131567:5 2:7 131567:11
C,M01771:9:000000000-L7C7K:1:1105:7652:6631,Segatella copri (taxid 165179),301,0:15 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:5 0:2 2974251:5 0:1 165179:15 0:5 165179:18 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:7 0:29 171552:6 2:4
C,M01771:9:000000000-L7C7K:1:1105:27475:6631,Roseburia sp. 831b (taxid 1261635),301,131567:2 0:2 2697027:4 91347:5 2:99 186801:1 2:1 1783272:7 186803:3 1261635:5 186803:33 2:21 186803:26 0:5 186803:3 186801:2 0:23 2:2 0:6 2710758:1 216851:5 2:5 216851:2 2:1 131567:3
C,M01771:9:000000000-L7C7K:1:1105:23707:6631,Periweissella cryptocerci (taxid 2506420),301,0:9 2:1 1239:15 2:5 1239:5 33958:1 0:26 1783272:1 0:24 2:7 0:5 2:4 0:5 2:2 0:1 1783272:9 0:43 2269374:1 2506420:3 33958:5 1578:1 2:5 33958:2 2:3 33958:14 2:3 91061:5 0:5 91061:1 0:27 492670:1 0:28
C,M01771:9:000000000-L7C7K:1:1105:4948:6631,Rubrobacter xylanophilus (taxid 49319),301,0:82 3135646:5 0:5 2:16 1783272:2 0:114 1783272:3 0:4 49319:5 1783272:2 0:2 1670830:1 2:4 0:2 2:1 1783270:7 2:5 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:19485:6631,Sodalis ligni (taxid 2697027),301,2:4 0:2 2697027:4 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:10 562:1 0:5 2:2 0:7 2:1 0:1
C,M01771:9:000000000-L7C7K:1:1105:21850:6631,Phototrophicus methaneseepsis (taxid 2710758),301,0:9 2710758:15 2:9 0:3 2:5 0:20 2:5 0:5 2:5 0:2 29330:5 28216:2 2:6 0:1 2710758:1 200795:3 0:4 2710758:1 0:1 2710758:5 0:113 2:2 0:1 2:1 0:2 2:5 0:2 2:4 2735562:3 2710758:2 0:5 2710758:12 2:5 0:3
C,M01771:9:000000000-L7C7K:1:1105:22127:6631,Humisphaera borealis (taxid 2807512),301,131567:3 2697027:1 2:1 2697027:2 131567:7 0:5 1323948:3 0:71 2807512:1 0:81 2807512:3 0:1 2807512:1 0:35 2:5 0:17 2807512:1 0:13 3028117:1 0:5 2:5 0:3 2:2
C,M01771:9:000000000-L7C7K:1:1105:12122:6631,Escherichia coli (taxid 562),301,0:7 2:1 0:9 2:5 0:3 2:5 0:1 2:20 648:5 0:2 2:1 0:13 2:5 562:7 2:88 131567:9 2:13 0:17 2:5 0:9 543:4 1236:5 0:19 2:7 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:13871:6631,Succinivibrio dextrinosolvens (taxid 83771),301,543:2 1351:5 0:1 45668:4 2:10 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:23104:6631,Escherichia coli (taxid 562),301,2:2 562:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:26622:6631,Bacteroides helcogenes P 36-108 (taxid 693979),301,0:2 2:5 0:5 2:10 0:8 693979:5 0:33 816:3 0:1 200643:2 2:39 0:52 816:2 815:6 171549:6 815:8 0:26 2974251:3 0:6 815:1 693979:1 2:1 171549:2 2:33 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:13578:6631,Succinivibrio dextrinosolvens (taxid 83771),301,0:6 2:12 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:9 1236:4 0:5 1236:6 0:2 573:1 1236:5 2:12 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:26980:6631,Collinsella aerofaciens (taxid 74426),301,0:1 2:6 0:12 84998:3 2:3 1783272:5 102106:5 84998:1 102106:1 2:5 102106:1 2:5 102106:1 2:7 102106:5 2:18 102106:5 201174:10 2:3 102106:2 84999:3 102106:6 84107:5 102106:14 74426:18 0:8 74426:6 0:11 74426:5 0:5 74426:29 102106:9 2:3 84998:20 1783272:1 84998:4 2:7 1783272:1 2:13
C,M01771:9:000000000-L7C7K:1:1105:8020:6631,Segatella copri (taxid 165179),301,131567:5 0:1 2:2 0:10 171552:5 0:18 165179:5 0:11 165179:5 0:1 2:48 165179:5 0:7 165179:1 0:15 165179:5 0:3 165179:16 171552:21 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:2
C,M01771:9:000000000-L7C7K:1:1105:23683:6631,Escherichia coli (taxid 562),301,2:3 562:5 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:10941:6631,Sodalis ligni (taxid 2697027),301,2:2 0:2 2697027:4 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:17108:6632,Faecalibacterium prausnitzii (taxid 853),301,1351:3 0:1 2666025:4 2:106 0:7 2:3 0:13 2:1 0:7 216851:5 2:5 216851:2 2:4 216851:18 2:1 216572:5 216851:5 853:17 2:5 853:1 2:17 186801:1 216851:5 2:2 216851:18 2:5 216851:2 2:1 131567:3
C,M01771:9:000000000-L7C7K:1:1105:20463:6632,Succinivibrio dextrinosolvens (taxid 83771),301,0:14 2:3 1236:3 83771:5 1236:1 83771:56 2:12 0:5 1783272:4 0:10 28216:7 2584944:3 40544:5 40545:24 2494234:3 0:9 1224:14 2:5 2494234:1 131567:5 40545:2 40544:5 40545:4 40544:2 131567:9 1224:5 131567:51
C,M01771:9:000000000-L7C7K:1:1105:13190:6632,Enterococcus faecalis (taxid 1351),301,2:1 1351:2 2:4 131567:5 2:155 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:10570:6632,Homo sapiens (taxid 9606),301,0:15 9606:39 0:1 9606:5 0:23 9606:100 0:43 2:1 1:6 298:2 0:29 28384:3
C,M01771:9:000000000-L7C7K:1:1105:27549:6632,Candidatus Moranella endobia (taxid 1048758),301,1886:4 131567:1 1886:3 0:15 2:5 0:1 1385:3 0:3 2:5 0:47 1048758:5 0:1 2:4 0:5 1236:4 1048758:2 0:124 2710758:4 2:1 0:2 3028117:1 0:6 913107:5 0:1 1783272:1 0:5 2:5 913107:2 200795:2
C,M01771:9:000000000-L7C7K:1:1105:18721:6632,Sodalis ligni (taxid 2697027),301,131567:4 0:2 2697027:4 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:15023:6633,Ruminococcus bovis (taxid 2564099),301,0:10 2:32 186802:21 2:9 2564099:14 2:11 2564099:2 2:12 2564099:7 186802:7 2564099:2 186802:5 2564099:17 0:32 2564099:22 216572:2 2:3 2564099:5 2:3 2564099:1 2:4 186802:1 186801:1 2:2 186801:2 2:8 186801:7 186802:1 2:10 1783272:1 2:1 1783272:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:21939:6633,Candidatus Westeberhardia cardiocondylae (taxid 1594731),301,2:4 131567:1 2:3 131567:7 2:34 0:7 2:1 0:13 2:5 0:2 1594731:5 2:88 131567:9 2:53 131567:8 2:18 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:15603:6633,Collinsella aerofaciens (taxid 74426),301,0:1 2:5 0:1 2:1 0:11 84998:3 2:3 1783272:5 102106:5 84998:1 102106:1 2:5 102106:1 2:5 102106:1 2:7 102106:5 2:18 102106:5 201174:10 2:3 102106:2 84999:3 102106:6 84107:5 102106:14 74426:80 0:2 102106:9 0:3 84998:1 0:9 84998:10 1783272:1 84998:4 2:7 1783272:1 2:13
C,M01771:9:000000000-L7C7K:1:1105:25460:6633,Sodalis ligni (taxid 2697027),301,2:2 0:2 2697027:4 91347:5 1236:2 2:3 1224:8 1236:49 1224:10 2:24 1236:5 1224:7 91347:2 2:45 131567:9 2:13 0:2 2:5 0:17 2:5 0:1 2:10 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:13430:6633,Escherichia coli (taxid 562),301,2:1 562:1 0:10 1236:2 2:248 131567:5
C,M01771:9:000000000-L7C7K:1:1105:5465:6633,Faecalibacterium prausnitzii (taxid 853),301,0:17 2:132 216851:5 2:5 216851:2 2:4 216851:18 2:3 853:34 2:14 186801:1 216851:5 2:2 216851:18 2:5 216851:2
C,M01771:9:000000000-L7C7K:1:1105:12936:6633,Homo sapiens (taxid 9606),301,0:55 9606:12 0:1 9606:7 0:58 9606:5 0:29 9606:2 0:57 2:3 1:8 0:29 28384:1
C,M01771:9:000000000-L7C7K:1:1105:20706:6633,Faecalibacterium prausnitzii (taxid 853),301,0:4 562:3 0:10 2:51 0:4 2:5 134623:2 2:5 0:2 2:1 0:7 2:1 0:4 2:50 216851:5 2:5 216851:2 2:4 216851:18 2:3 853:34 2:14 186801:1 216851:5 2:2 216851:18 2:5 216851:2
C,M01771:9:000000000-L7C7K:1:1105:23526:6633,Segatella copri (taxid 165179),301,0:3 2571748:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:35 562:3 0:9
C,M01771:9:000000000-L7C7K:1:1105:17659:6633,Simiaoa sunii (taxid 2763672),301,131567:12 2:13 1239:12 2:1 1239:10 2:5 1239:1 2:59 1239:2 2:5 186801:5 384636:1 0:24 186803:1 0:1 2763672:3 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 186803:5 2763672:1 186803:5 2763672:5 186803:3 2763672:5 186803:3 2763672:1 186803:6 186801:1 2:1 186801:7 2:8 186801:2 2:25 131567:5
C,M01771:9:000000000-L7C7K:1:1105:13173:6633,Tautonia plasticadhaerens (taxid 2527974),301,0:14 1763524:8 2:5 0:3 2527974:1 0:6 2527974:2 0:11 2527974:5 0:5 2527974:21 0:7 2691354:5 0:8 2527974:4 0:3 2527974:22 0:27 2903833:5 0:47 2527974:7 203682:5 203683:1 2:1 203683:35 2:5 203683:4
C,M01771:9:000000000-L7C7K:1:1105:5518:6633,Escherichia coli (taxid 562),301,2:2 562:5 91347:5 1236:2 2:32 0:7 2:1 0:13 2:5 0:36 2:5 0:2 2:12 0:7 2:1 0:61 2:4 0:67
C,M01771:9:000000000-L7C7K:1:1105:5221:6633,Sodalis ligni (taxid 2697027),301,2:4 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 0:19 2:5 0:2 131567:5 2:4
